250,483,240,531,365,32
251,497,320,203,267,7539
252,248,258,281,265,2217
253,232,253,178,247,3486
254,237,275,461,426,8616
255,402,402,245,422,21
256,293,413,517,527,48
257,460,501,371,506,9
258,413,484,426,308,36
259,372,339,280,345,1131
260,297,304,193,172,10462
261,232,225,355,543,13006
262,337,484,107,233,7596
263,169,299,374,407,11470
264,383,386,460,379,8
265,404,397,210,625,65
266,276,614,405,630,25
267,101,300,335,422,35
268,321,426,203,280,7787
269,233,363,271,504,2655
270,293,451,481,246,66
271,440,296,582,547,58
275,234,362,141,242,9288
276,159,240,156,205,5
277,148,210,136,183,4
278,200,231,457,261,12865
279,394,256,164,287,11559
280,188,308,152,442,4261
281,212,405,459,335,3370
282,464,187,88,180,11646
283,149,206,415,198,11816
284,339,206,160,196,10822
285,246,230,377,234,8302
286,367,253,475,334,1389
287,480,282,485,274,4
288,459,338,460,692,97
289,469,626,422,455,44
290,412,458,337,316,41
291,360,316,368,153,5527
292,318,233,297,342,6934
293,333,304,492,269,2310
294,472,238,500,139,19
295,452,167,160,178,7701
296,236,250,442,468,9798
297,422,409,166,406,0
298,591,182,624,383,35
299,571,346,508,252,24
300,496,299,476,313,5
301,488,327,477,351,1
302,473,347,300,606,62
303,469,189,92,325,74
304,101,457,144,412,6902
306,565,618,408,638,37
307,409,647,381,657,8
308,396,621,218,442,55
309,211,490,99,608,38
310,136,557,173,298,1142
311,208,331,308,311,6525
312,306,305,489,241,4895
313,429,218,303,115,37
314,285,193,204,298,8470
315,248,290,459,346,7766
316,414,305,306,134,5524
317,310,208,387,337,7387
318,329,326,143,429,8656
319,189,401,211,376,8
320,161,371,145,351,3
321,218,378,434,378,5318
322,394,325,321,128,5650
323,343,187,456,251,5369
324,409,252,196,464,5389
325,265,443,506,398,65
326,493,366,544,219,39
327,497,227,371,161,28
328,360,175,253,161,3065
329,255,160,154,143,3908
330,165,188,106,425,71
331,130,433,225,674,63
332,251,642,335,630,9
333,327,649,489,733,38
334,481,680,587,345,97
335,536,379,306,426,47
336,317,398,185,284,8559
337,230,361,328,477,3942
338,335,426,521,214,68
339,471,211,410,170,9
340,409,228,268,589,104
341,278,522,146,249,5710
342,177,315,223,440,4513
343,246,427,294,451,8
344,236,369,170,291,6629
345,203,316,439,205,14644
